Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
9/29/2020 16:00:00,328.78,330.42,324.43,325.28,488403,9/29/2020 16:00:00,501.28,501.28,488.5,489.08,584975,9/29/2020 16:00:00,221.65,222.39,218.07,220.18,903349
9/30/2020 16:00:00,326.2,326.73,312.25,315.49,1183798,9/30/2020 16:00:00,489,494.8,471.22,475.12,694011,9/30/2020 16:00:00,221.38,226.06,220.24,221.63,1883964
10/1/2020 16:00:00,317.35,321.05,309.36,311.81,1687858,10/1/2020 16:00:00,481.53,492.47,475.17,481.34,579939,10/1/2020 16:00:00,223.5,223.78,218.57,219.04,1383845
10/2/2020 16:00:00,309.11,315.14,307.12,313.95,1380900,10/2/2020 16:00:00,468.56,489.06,468.56,485.58,445364,10/2/2020 16:00:00,215.25,226.52,215.02,224.79,1403675
10/5/2020 16:00:00,315.85,317.23,311.3,312.18,881937,10/5/2020 16:00:00,490,494.65,486.49,487,368528,10/5/2020 16:00:00,227.26,231.12,224.85,226.96,2071483
10/6/2020 16:00:00,320.33,320.33,308.89,308.97,1149243,10/6/2020 16:00:00,493.06,503.01,480.41,480.54,437915,10/6/2020 16:00:00,227.27,230.64,226.01,226.12,1385895
10/7/2020 16:00:00,310.4,315.57,310.4,313.89,1019494,10/7/2020 16:00:00,488.81,496.61,487.5,488.5,336511,10/7/2020 16:00:00,229.27,232.53,228.11,230.57,1029194
10/8/2020 16:00:00,314.22,319.82,314.22,319.68,596869,10/8/2020 16:00:00,492.09,494.01,483.2,490.97,265040,10/8/2020 16:00:00,230.99,234.81,230.71,234.24,1148436
10/9/2020 16:00:00,320,322.47,313.63,315.28,1210606,10/9/2020 16:00:00,493.91,494.33,484.21,485,198360,10/9/2020 16:00:00,235.02,237.01,233.58,234.81,1091540
10/12/2020 16:00:00,314.52,318.81,313.22,316.59,834555,10/12/2020 16:00:00,486.78,488.7,482.45,486,283546,10/12/2020 16:00:00,237.14,237.61,235.07,236.52,1234788
10/13/2020 16:00:00,315.1,318.43,311.86,312.6,636409,10/13/2020 16:00:00,480.03,482.87,469.34,473.39,380251,10/13/2020 16:00:00,236.14,237.58,234.49,237.22,1311422
10/14/2020 16:00:00,311.43,317.6,311.4,314.89,1119857,10/14/2020 16:00:00,474.53,489.55,474.53,483.73,426492,10/14/2020 16:00:00,237.39,240.66,237.09,238.47,1062545
10/15/2020 16:00:00,313.53,316.26,312.24,314.82,854006,10/15/2020 16:00:00,479.88,494.75,477.02,491.32,288365,10/15/2020 16:00:00,234.66,239.35,234.37,238.24,1225180
10/16/2020 16:00:00,315.97,319.73,315.56,316.24,1393687,10/16/2020 16:00:00,495.95,497.94,487.98,491.99,474265,10/16/2020 16:00:00,240,243.4,239.71,240.06,1652689
10/19/2020 16:00:00,316.04,318.89,310.82,311.33,775296,10/19/2020 16:00:00,492.33,501.71,482.87,484.16,318625,10/19/2020 16:00:00,240.25,242.9,237.11,238.17,905592
