Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
10/28/2020 16:00:00,125.07,127.33,124.32,124.97,1093546,10/28/2020 16:00:00,447.81,450.48,439,439.51,801818,10/28/2020 16:00:00,46.55,47.01,45.88,45.96,1698131
10/29/2020 16:00:00,125.02,125.05,122.31,122.97,1202942,10/29/2020 16:00:00,436.6,442.86,428.88,436.57,774501,10/29/2020 16:00:00,45.83,46.15,44.92,45.61,1894122
10/30/2020 16:00:00,122.9,123.42,119.87,122.14,988793,10/30/2020 16:00:00,432,435.9,417.36,426.08,767482,10/30/2020 16:00:00,45.49,46.26,45.15,45.79,4173801
11/2/2020 16:00:00,123.11,125.8,122.73,124.84,1142996,11/2/2020 16:00:00,432.1,458.44,430.37,458.44,1247300,11/2/2020 16:00:00,46.8,47.84,46.26,47.52,2496524
11/3/2020 16:00:00,125.8,127.5,125.47,126.5,1243902,11/3/2020 16:00:00,460.23,465.66,453.16,465.01,799466,11/3/2020 16:00:00,48.53,49.41,48.44,48.79,2180132
11/4/2020 16:00:00,127.69,129.21,125.6,125.76,1580333,11/4/2020 16:00:00,472.23,484.5,471.01,483.46,960321,11/4/2020 16:00:00,50,50.84,49.3,49.44,2901723
11/5/2020 16:00:00,127.19,128.67,125.01,128.05,1283998,11/5/2020 16:00:00,486.47,498.67,486.47,491.91,891119,11/5/2020 16:00:00,51.51,54.28,51.5,53.06,4444006
11/6/2020 16:00:00,128.08,129.12,126.51,126.91,869290,11/6/2020 16:00:00,490.45,491.5,476.12,477.85,664499,11/6/2020 16:00:00,53.23,53.55,52.24,52.64,2255631
11/9/2020 16:00:00,118,125.16,118,120.32,1869740,11/9/2020 16:00:00,501,507.05,476.79,476.99,957641,11/9/2020 16:00:00,55.5,56.3,54.03,55.41,3043685
11/10/2020 16:00:00,120.48,121.3,118.45,120.71,1226442,11/10/2020 16:00:00,484.48,484.48,457.61,464.32,742126,11/10/2020 16:00:00,55.6,57.83,55.21,57.37,3553220
11/11/2020 16:00:00,121.54,124.04,121.54,123.26,1008118,11/11/2020 16:00:00,464.7,469.59,456.48,461.78,544053,11/11/2020 16:00:00,57.54,57.69,55.88,56.23,1899383
11/12/2020 16:00:00,122.96,123.78,120.61,121.36,744796,11/12/2020 16:00:00,455.72,464.85,449.03,452.76,621525,11/12/2020 16:00:00,55.64,56.49,55.2,56,1612050
11/13/2020 16:00:00,121.77,122.58,120.87,121.52,918574,11/13/2020 16:00:00,455.77,461.17,452.25,457.26,421542,11/13/2020 16:00:00,56.36,57.59,55.99,57.43,1435189
11/16/2020 16:00:00,121.95,124.97,119.59,122.9,988972,11/16/2020 16:00:00,463.24,466.75,450.89,457.17,481040,11/16/2020 16:00:00,58.5,59.19,58.02,58.47,2167212
11/17/2020 16:00:00,122.32,124.62,121.84,123.94,1068655,11/17/2020 16:00:00,452,456.41,444.75,451.38,516482,11/17/2020 16:00:00,55,55.34,53.2,54.68,3749739
11/18/2020 16:00:00,123.92,124.64,122.12,122.27,1176850,11/18/2020 16:00:00,449.06,455.15,442.87,444.61,509102,11/18/2020 16:00:00,55.11,55.95,53.19,53.32,2497381
11/19/2020 16:00:00,122.2,123.28,121.49,122.81,851743,11/19/2020 16:00:00,443.54,447.14,439.71,441.35,408924,11/19/2020 16:00:00,52.98,52.98,51.51,52.29,2834146
11/20/2020 16:00:00,122.43,125.47,122.43,124.81,2407753,11/20/2020 16:00:00,443.39,452.57,439.86,446.45,560109,11/20/2020 16:00:00,52.08,52.55,51.27,51.86,2449677
11/23/2020 16:00:00,125.58,128.05,124.81,125.61,962599,11/23/2020 16:00:00,452.15,479.54,449.47,476.58,814684,11/23/2020 16:00:00,52.35,52.75,51.7,52.29,1982639
11/24/2020 16:00:00,126.12,126.94,124.57,126,958205,11/24/2020 16:00:00,483.01,486,465.46,475.1,634034,11/24/2020 16:00:00,52.89,54.13,52.4,53.97,2287781
11/25/2020 16:00:00,126.11,126.21,124.26,124.33,706268,11/25/2020 16:00:00,470.69,474.61,465.76,473.69,415826,11/25/2020 16:00:00,54.03,54.13,53.2,53.77,1908810
11/27/2020 13:00:00,123.94,125.06,123.81,124.8,405302,11/27/2020 13:00:00,470.92,477.17,468.14,475.5,249764,11/27/2020 13:00:00,53.59,54.25,53.49,53.78,788108
11/30/2020 16:00:00,124.88,125.99,123.25,123.98,1459912,11/30/2020 16:00:00,472.4,483.88,471.31,481.29,1113844,11/30/2020 16:00:00,53.9,54.8,53.5,54.59,5380611
12/1/2020 16:00:00,125.24,126.38,124.45,125.68,1074094,12/1/2020 16:00:00,487.46,508.96,485.6,500.1,1162136,12/1/2020 16:00:00,55.4,55.44,53.87,54.03,2231756
12/2/2020 16:00:00,125.63,126.4,124.07,124.38,1005713,12/2/2020 16:00:00,496.57,507.64,491.79,505.48,553171,12/2/2020 16:00:00,53.87,55.86,53.8,55.65,3001465
12/3/2020 16:00:00,124.21,124.85,121.85,122.82,1262399,12/3/2020 16:00:00,506.24,516.29,505.31,511,583547,12/3/2020 16:00:00,55.72,56.18,54.9,55.43,3345166
12/4/2020 16:00:00,122.8,123.79,122.39,123.29,781033,12/4/2020 16:00:00,511.96,524.88,510.32,521.72,635242,12/4/2020 16:00:00,55.72,56.99,55.07,56.99,2223661
12/7/2020 16:00:00,123,123.95,122.5,122.9,823332,12/7/2020 16:00:00,521.9,524.61,515.5,517.71,533199,12/7/2020 16:00:00,56.63,56.63,55.06,55.4,2778222
12/8/2020 16:00:00,122.72,124.49,122.72,124.09,1181621,12/8/2020 16:00:00,516.75,518.17,509.27,515.76,458105,12/8/2020 16:00:00,55.29,56.63,55.14,56.47,1487530
12/9/2020 16:00:00,124.27,125.69,124.02,124.17,1018392,12/9/2020 16:00:00,516.24,520.88,507.31,509.01,463665,12/9/2020 16:00:00,56.46,56.69,55.42,56.15,1245625
12/10/2020 16:00:00,123.86,126.75,123.86,125.47,1142575,12/10/2020 16:00:00,506.89,511.32,499.57,508.39,376775,12/10/2020 16:00:00,55.71,56.05,55.23,55.45,1649694
12/11/2020 16:00:00,125,125.71,121.46,122.06,1419621,12/11/2020 16:00:00,507,509.5,498.26,507.08,305925,12/11/2020 16:00:00,55.09,55.13,53.93,54.28,2268142
12/14/2020 16:00:00,123.59,125.3,122.95,123.16,1077623,12/14/2020 16:00:00,510.9,522.34,502.31,504.31,426945,12/14/2020 16:00:00,54.91,55.02,53.36,53.55,1953832
12/15/2020 16:00:00,123.7,124.97,123.06,124.5,1015295,12/15/2020 16:00:00,511.8,519.06,502.6,516.3,347313,12/15/2020 16:00:00,54.05,55.22,54,54.92,1494301
12/16/2020 16:00:00,126.83,126.9,120.73,120.98,1801763,12/16/2020 16:00:00,511.08,520.38,510.27,516.34,399337,12/16/2020 16:00:00,54.71,54.86,54.12,54.24,1139148
12/17/2020 16:00:00,120.02,122.18,119.35,120.72,1651084,12/17/2020 16:00:00,522,527.25,516.95,526.72,536020,12/17/2020 16:00:00,54.61,54.66,53.66,54.22,3102618
12/18/2020 16:00:00,120.86,121.24,119.14,120.36,1879321,12/18/2020 16:00:00,533.01,535,521.65,529.92,896743,12/18/2020 16:00:00,54.18,55.03,53.82,54.96,2925605
12/21/2020 16:00:00,119.56,120.88,118.92,120.84,1727241,12/21/2020 16:00:00,518.09,531.6,513.34,530.71,449548,12/21/2020 16:00:00,54,54.44,53.3,54.02,1740582
