Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
11/9/2020 16:00:00,203.44,209,193.26,194.91,4941946,11/9/2020 16:00:00,67.1,76.73,67.06,71.08,8057925,11/9/2020 16:00:00,72.8,73.31,71.58,71.63,8327701
11/10/2020 16:00:00,197,202.2,192.9,198.12,2428258,11/10/2020 16:00:00,73.31,73.94,71.02,72.28,3917848,11/10/2020 16:00:00,72.64,74.97,72.13,74.75,7138445
11/11/2020 16:00:00,199.27,203.5,197.67,202.59,1810452,11/11/2020 16:00:00,71.84,72.5,67.78,68.49,3571169,11/11/2020 16:00:00,74.86,75.18,73.55,75.11,4586387
11/12/2020 16:00:00,204.62,207.62,203.01,207.53,1822888,11/12/2020 16:00:00,67.72,69.15,67.3,68.01,3008933,11/12/2020 16:00:00,74.47,74.7,73.17,74.5,4866833
11/13/2020 16:00:00,207.9,208.89,206.26,207.38,1545914,11/13/2020 16:00:00,68.74,71.76,68.74,71.54,3104451,11/13/2020 16:00:00,75,76.04,74.75,75.89,4887394
11/16/2020 16:00:00,203,207.88,202,207.67,1587974,11/16/2020 16:00:00,74.77,75.04,72.31,74.97,3843926,11/16/2020 16:00:00,77.37,78.72,76.63,78.63,5408429
11/17/2020 16:00:00,207,209.49,205.66,209.1,1433332,11/17/2020 16:00:00,73.72,75.11,73,74.23,2861396,11/17/2020 16:00:00,78.09,78.97,77.5,78.38,3942092
11/18/2020 16:00:00,208.77,210.25,204.9,204.98,1910521,11/18/2020 16:00:00,74.12,74.78,71.65,71.68,3601747,11/18/2020 16:00:00,78.73,79.21,77.29,77.47,3703827
11/19/2020 16:00:00,203.69,206.65,201,202.47,1558938,11/19/2020 16:00:00,71.34,72.57,70.84,71.99,3257247,11/19/2020 16:00:00,76.76,77.83,76.39,77.51,3730298
11/20/2020 16:00:00,202.84,204.79,202.72,203.05,1537847,11/20/2020 16:00:00,71.42,71.45,69.58,70,2912436,11/20/2020 16:00:00,77.08,77.51,76.52,76.73,4877104
11/23/2020 16:00:00,202.12,203.23,201.09,202.31,1563525,11/23/2020 16:00:00,70.61,71.62,69.88,71.31,2093474,11/23/2020 16:00:00,76.04,76.82,75.71,76.63,3975060
11/24/2020 16:00:00,202.31,203.14,199.43,199.54,1620099,11/24/2020 16:00:00,72.64,73.82,72.04,72.45,2318689,11/24/2020 16:00:00,77.04,78.3,76.93,78.02,4432022
11/25/2020 16:00:00,201.63,202.57,200,200.75,1298710,11/25/2020 16:00:00,72.21,72.56,70.83,71.68,2498198,11/25/2020 16:00:00,77.81,78.21,76.87,76.89,3498650
11/27/2020 13:00:00,201.4,203.35,201.25,203.09,699233,11/27/2020 13:00:00,71.35,72.29,70.85,71.24,865313,11/27/2020 13:00:00,76.59,77,75.75,75.9,2523755
11/30/2020 16:00:00,202.32,203.35,199.97,202.96,2213971,11/30/2020 16:00:00,70.72,71.32,69.88,71.29,3650689,11/30/2020 16:00:00,75.7,76.09,75.42,75.75,5539163
